code,product_name,brands,categories,nutriscore_grade,nova_group,ecoscore_grade,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,ingredients_text,allergens,additives_n,image_url,nutriscore_numeric,ecoscore_numeric
16256866,1848 Chocolat en poudre,Poulain,"Beverages and beverages preparations,Beverages,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Instant chocolate powders,B",e,4.0,d,515.0,26.0,7.74,63.0,61.0,1.0,7.1,0.245,"Cacao maigre en poudre (50%) (beurre de cacao (11%)), sucre, arôme.

Peut contenir lait et soja.",,0.0,https://images.openfoodfacts.org/images/products/000/001/625/6866/front_fr.105.400.jpg,5.0,4.0
6111259340992,Eyoo cover,EXCELO,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, en:Biscuits-et-gateaux, en:Biscuits-fourres, en:Snacks-sucres, Biscuit-au-cacao-avec-fourrage-goût-vanille-et-enrobé-au-cacao",c,4.0,d,452.0,23.0,0.0,55.0,0.0,,6.0,0.0,"Sucre, Farine de blé tendre, Graisses végétales (Palme, Karité), Cacao en poudre, Sirop de glucose, Amidon de maïs, Poudre de lait, Poudre de lactosérum, Lait entier en poudre, Masse de cacao, Poudre à lever (Bicarbonate de sodium et d'ammonium), Sel, Emulsifiant (Lécithine de soja (E322), et Vaniline.",,4.0,https://images.openfoodfacts.org/images/products/611/125/934/0992/front_fr.8.400.jpg,3.0,4.0
3046920028363,Excellence 85% Cacao Rich Dark,Lindt,"Lanches comida,Lanches doces,Cacau e derivados,Chocolates,Chocolates amargos,en:Dark chocolate bar with more than 70% cocoa,en:Extra fine dark chocolates",e,3.0,e,578.0,46.0,27.0,22.0,15.0,0.0,12.5,0.0125,"Pâte de cacao, cacao maigre, beurre de cacao, cassonade, vanille.",,0.0,https://images.openfoodfacts.org/images/products/304/692/002/8363/front_en.432.400.jpg,5.0,5.0
20095291,Edelbitter 70% Cacao,J.D Gross,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolat noir en tablette extra dégustation à 70% de cacao minimum",e,4.0,e,565.0,41.5,22.0,33.8,27.2,,8.4,0.03,"Pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithines (soja) ; arôme naturel de vanille. Chocolat noir : cacao : 70% minimum.",en:soybeans,1.0,https://images.openfoodfacts.org/images/products/000/002/009/5291/front_en.270.400.jpg,5.0,5.0
3229820160672,Croustillant Chocolat,Bjorg,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Breakfast cereals rich in fibre,Crunchy cereal clusters,Cereal clusters with chocolate",c,4.0,c,433.0,14.0,3.8,62.0,14.0,9.8,9.8,0.28,"Flocons d'avoine complète, Flocons de blé complet, Chocolat noir 8% (pâte de cacao, sucre de canne non raffiné, beurre de cacao), Riz extrudé (farine de riz), Sucre de canne non raffiné, Farine de blé, Huile de tournesol, Miel, Stabilisant: gomme d'acacia, Mélasses, Flocons de noix de coco, Sel marin, Cannelle, Antioxydant: extrait riche en tocophérols.",en:gluten,2.0,https://images.openfoodfacts.org/images/products/322/982/016/0672/front_fr.312.400.jpg,3.0,3.0
3045140105502,Chocolat au lait,Milka,"snacks, snacks-sucrés, cacao-et-dérivés, chocolats, chocolats-au-lait, tablette-de-chocolat-au-lait, en:cacao-et-dérivés, es:chocolates-con-leche, fr:chocolats, fr:chocolats-au-lait, en:snacks-sucrés",e,4.0,e,539.0,31.0,19.0,57.0,55.0,2.3,6.5,0.275,"Sucre, Beurre de cacao, pâte de cacao, Lait écrémé en poudre, lactosérum en poudre (Lait), Beurre concentré, Émulsifiant (Lécithine de soja), Pâte de noisette, Arôme naturel","en:milk,en:nuts,en:soybeans",1.0,https://images.openfoodfacts.org/images/products/304/514/010/5502/front_fr.583.400.jpg,5.0,5.0
6111259343344,King cookies choco,Excelo,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat",e,4.0,e,475.0,24.0,12.0,60.4,31.2,,5.4,0.27,"Wheat flour, chocolate chips 20% (sugar, cocoa mass, cocoa butter, emulsifier: soy lecithin, natural vanilla flavour), sugar, glucose-fructose syrup, whey powder (milk), vegetable oils (palm, sunflower), cocoa powder, raising agents (sodium bicarbonate, ammonium bicarbonate), salt, flavour (vanilla)",en:milk,3.0,https://images.openfoodfacts.org/images/products/611/125/934/3344/front_fr.18.400.jpg,5.0,5.0
40896243,Lidl Organic Dark Chocolate,LIDL,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolat noir en tablette extra dégustation à 70% de cacao minimum",e,4.0,c,572.0,41.6,25.0,35.3,28.0,11.1,8.5,0.01,"Pâte de cacao, sucre de canne, beurre de cacao, émulsifiant : lécithines (_soja_).",en:soybeans,1.0,https://images.openfoodfacts.org/images/products/000/004/089/6243/front_en.168.400.jpg,5.0,3.0
3046920029780,Excellence Noir Subtil Doux 70% Cacao,Lindt Excellence,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar with more than 70% cocoa, en:extra-fine-dark-chocolates",e,4.0,e,610.0,48.0,29.0,33.0,29.0,,6.9,0.01,"Pâte de cacao 70%, sucre, beurre de cacao, émulsifiant (lécithine de soja), vanille.",en:soybeans,1.0,https://images.openfoodfacts.org/images/products/304/692/002/9780/front_en.260.400.jpg,5.0,5.0
8410510012196,Chocolat Noir 92% cacao,Dark Excellente,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates",e,4.0,e,580.0,49.0,33.0,14.0,10.0,,15.0,0.0,"Pâte de cacao, cacao en poudre dégraissé, beurre de cacao, sucre, lait en poudre, pâte de amandes et de noisettes, émulsifiants (lécithines (soja, tournesol)) et arôme.","en:milk,en:nuts,en:soybeans",2.0,https://images.openfoodfacts.org/images/products/841/051/001/2196/front_fr.3.400.jpg,5.0,5.0
7622210601988,Granola L'Original,"LU, Mondelez International","Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits au chocolat,Biscuits sablés,Biscuits nappés au chocolat,Sablés nappés de chocolat,Sablés au chocolat",e,4.0,d,491.0,23.0,12.0,62.0,28.0,3.5,5.9,1.2,"Farine de BLÉ 36%, chocolat au LAIT 27 % [sucre, pâte de cacao, beurre de cacao, lactosérum en poudre (de LAIT), LAIT écrémé en poudre, graisses végétales (karité, palme en proportion variable), BEURRE concentré, émulsifiants (lécithines de SOJA, E476), lactose (de LAIT), arôme], huile de palme, farine complète de BLE 12 %, sucre, sirop de sucre, poudres à lever (carbonates de sodium, carbonates d'ammonium), sel, correcteur d'acidité (acide citrique).

Peut contenir : fruits à coque.","en:gluten,en:milk,en:soybeans",5.0,https://images.openfoodfacts.org/images/products/762/221/060/1988/front_en.168.400.jpg,5.0,4.0
3229820794525,Nutri+ avoine chocolat,Bjorg,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Oatmeal-cookies",c,4.0,b,454.0,18.0,3.2,61.0,17.0,7.6,8.2,0.61,"Flocons d'avoine* 31%, farine de blé*, huile de colza*, sucre roux de canne*, pépites de chocolat noir* 9% (sucre de canne*, pâte de cacao*, beurre de cacao*), billes de riz soufflé (farine de riz*, sel), fibres d'acacia*, poudres à lever (carbonates d'ammonium, carbonates de sodium), extrait de cacao*, cacao* maigre en poudre, jaune d'œuf* en poudre, sel marin, antioxydant (extraits de romarin*). Ingrédients biologiques.","en:eggs,en:gluten",3.0,https://images.openfoodfacts.org/images/products/322/982/079/4525/front_fr.118.400.jpg,3.0,2.0
3061990143365,Goût chocolat,BN,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,Filled biscuits",e,4.0,d,463.0,17.0,8.6,69.0,30.0,3.9,6.5,0.47,"Céréales [farine de froment (33%), céréales complètes (15,1%) (farine complète de froment (15%), farine complète de seigle, farine complète d'orge)] - sucre - matières grasses végétales (palme, palmiste, colza) - cacao maigre (4,7%) - amidons de blé - sirop de glucose - poudres à lever (carbonates d'ammonium, carbonates de sodium) - sel - lait écrémé en poudre, perméat de lactosérum en poudre (lait) - émulsifiant (lecithines de tournesol) - arômes.","en:gluten,en:milk",3.0,https://images.openfoodfacts.org/images/products/306/199/014/3365/front_en.95.400.jpg,5.0,4.0
8410076610737,Protein Cacahuetes🥜 & Chocolat🍫,Nature Valley,"Plant-based foods and beverages,Plant-based foods,Snacks,Sweet snacks,Nuts and their products,Bars,Dietary supplements,Bodybuilding supplements,Nut bars,Peanut bars,Protein bars",not-applicable,4.0,unknown,488.0,28.2,7.5,27.5,17.0,10.8,25.5,0.956,"Cacahuètes grillées (38,6%), protéine de soja, oligofructose, sirop de glucose, huiles et graisses végétales (palme, karité, tournesol, colza), sucre, morceaux de chocolat (sucre, pâte de cacao, beurre de cacao, lécithines de soja), maltodextrine, beurre de cacahuètes (1,9%), cacao maigre en poudre, amidon de tapioca, fructose, lactose (lait), humectant (glycérol), émulsifiants (lécithines de soja), sel de cuisine, arôme naturel (lait), stabilisant (carbonate de calcium). Allergènes: voir les ingrédients en gras. Peut contenir des fruits à coques. Sans gluten.","en:milk,en:peanuts,en:soybeans",3.0,https://images.openfoodfacts.org/images/products/841/007/661/0737/front_fr.68.400.jpg,,
3175680011534,Biscuit lait chocolat,"Gerblé,Gerblé Vitalité,Nutrition & Santé","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits",d,4.0,b,457.0,17.0,2.8,65.0,21.0,5.0,8.5,0.74,"Farine de blé 53,5%, sucre de canne roux, huile de colza, pépites de chocolat 8,4% (pâte de cacao¹, sucre, beurre de cacao¹, émulsifiant : lécithines (soja)), germe de blé 5,5%, farine de maïs, lait fermenté écrémé pasteurisé en poudre 2,6%, poudres à lever (tartrates de potassium, carbonates de sodium, carbonates d'ammonium), fibres d'avoine, magnésium, arôme naturel, sel de mer, émulsifiant : lécithines, amidon de blé, vitamines E, vitamines B6, vitamines B9","en:gluten,en:milk,en:soybeans",5.0,https://images.openfoodfacts.org/images/products/317/568/001/1534/front_en.149.400.jpg,4.0,2.0
8410076601148,Crunchy Avoine & Chocolat Noir x 5 x 2 barres de 21 g,"General Mills,Nature Valley","Snacks,Sweet snacks,Bars,Cereal bars,Chocolate cereal bars",d,4.0,d,473.0,19.8,3.4,61.5,26.8,7.0,8.7,0.65,"Avoine complète (56%), sucre, huiles végétales (tournesol, colza), pépites de chocolat noir (7%) (pâte de cacao, sucre, émulsifiant (lécithine de soja), arôme naturel de vanille), cacao maigre en poudre, miel, sel, mélasse, émulsifiant (lécithines), poudre à lever(bicarbonate de sodium), arôme naturel,","en:gluten,en:soybeans",3.0,https://images.openfoodfacts.org/images/products/841/007/660/1148/front_fr.74.400.jpg,4.0,4.0
3175681105423,Cookie🍪 cacao pépites Sans Sucre,Gerblé,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits au chocolat",b,4.0,c,414.0,18.0,3.3,61.0,0.0,8.9,8.0,0.21,"Farine de blé 47,3%, édulcorant (maltitols), huile de colza, pépites de chocolat au maltitol 10,9% (édulcorant (maltitols), pâte de cacao, émulsifiant (lécithines), beurre de cacao), fibre de blé, cacao maigre en poudre 4,5%, son d'avoine, sel de mer, émulsifiant (lécithines), arôme naturel, poudres à lever (carbonates de sodium, carbonates d'ammonium), sel de mer.",en:gluten,4.0,https://images.openfoodfacts.org/images/products/317/568/110/5423/front_en.80.400.jpg,2.0,3.0
16811207,petit déjeuner miel et pépites de chocolat,belvita,"Snacks,Breakfasts,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Dry biscuits,Breakfast biscuit,Breakfast biscuit with cereals fortified with vitamins and chemical elements",d,4.0,b,409.0,15.0,2.8,60.0,26.0,7.6,5.7,1.4,"Céréales 59,7 % [céréales complètes 39,6 % (farine complète de blé 19,8 %, flocons d'avoine 10,6 %, farine complète d'orge 4,9 %, farine complète de seigle 3,3 %, farine complète d'épeautre (blé) 1 %), farine de blé 20,1 %1, sucre, huile de colza, pépites de chocolat 8,5 % [sucre, pâte de cacao, huiles végétales (palme et karité en proportions variables), dextrose, beurre de cacao, émulsifiant (lécithines de soja)], miel de fleurs 5 %, sirop de glucose-fructose, minéraux (carbonate de calcium, carbonate de magnésium, fer élémentaire), poudres à lever (carbonates de sodium, diphosphates, carbonates d'ammonium), sel, émulsifiants (lécithines de soja, E472e), arôme, lait écrémé en poudre","en:gluten,en:milk,en:soybeans",5.0,https://images.openfoodfacts.org/images/products/000/001/681/1207/front_en.96.400.jpg,4.0,2.0
3017620421006,Pâte à tartiner Nutella noisettes et cacao - 750g,Ferrero,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao, en:Confectionary based spreads",e,4.0,e,539.0,30.9,10.6,57.5,56.3,,6.3,0.107,"Sucre, huile de palme, NOISETTES 13%, LAIT écrémé en poudre 8,7%, cacao maigre 7,4%, émulsifiants : lécithines [ SOJA ] vanilline. Sans gluten.","en:milk,en:nuts,en:soybeans",2.0,https://images.openfoodfacts.org/images/products/301/762/042/1006/front_fr.347.400.jpg,5.0,5.0
3046920010047,Excellence Noir Corsé 78% Cacao,Lindt Excellence,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar with more than 70% cocoa",d,3.0,e,576.0,46.0,5.8,24.0,3.4,,10.0,0.0075,"Pâte de cacao, beurre de cacao, sucre, cacao maigre, beurre laitier concentré.",en:milk,0.0,https://images.openfoodfacts.org/images/products/304/692/001/0047/front_en.241.400.jpg,4.0,5.0
4006985906203,Cacao en Poudre Non Sucré,Van Houten,"Cacao et dérivés,Cacaos et chocolats en poudre,Cacaos en poudre",unknown,1.0,e,379.0,21.0,13.0,11.0,0.9,28.0,20.0,0.08,"Cacao en poudre non sucré (98%), correcteurs d'acidité: carbonates de potassium, hydroxyde de potassium. Peut contenir des traces de fruits à coque, arachides, lait, gluten et soja.",,2.0,https://images.openfoodfacts.org/images/products/400/698/590/6203/front_fr.88.400.jpg,,5.0
6111180007650,Cacao,Idéal,"Cacao et dérivés,Cacaos et chocolats en poudre,Cacaos en poudre",unknown,1.0,f,,,,,,,,,Poudre de Cacao,,0.0,https://images.openfoodfacts.org/images/products/611/118/000/7650/front_fr.23.400.jpg,,
6111025120605,Chocolat monogram,Macao,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Mini-chocolats",e,4.0,e,528.0,30.0,18.0,56.0,53.0,7.3,5.0,0.0,"Pâte de cacao, beurre et poudre de cacao, sucre, émulsifiant: lécithine de soja (E322), arôme vanille.",,2.0,https://images.openfoodfacts.org/images/products/611/102/512/0605/front_fr.3.400.jpg,5.0,5.0
3229820181950,Fourrés Chocolat au Lait,Bjorg,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits au chocolat,Biscuits fourrés,Biscuits au chocolat au lait",e,4.0,b,486.0,20.0,7.2,67.0,30.0,3.8,7.5,0.52,"Farine De Blé 39%, Chocolat Au Lait 25% (Sucre De Canne Roux Non Raffiné, Beurre De Cacao, Lait Entier En Poudre, Pâte De Cacao), Sucre De Canne Roux Non Raffiné 16%, Farine Complète De Blé 15%, Huile De Tournesol Oléique, Arôme Naturel De Vanille, Lait Écrémé En Poudre, Sel De Mer Non Raffiné, Poudres À Lever (Carbonates D'ammonium, Carbonates De Sodium), Épaississant (Gomme D'acacia) Antioxydant (Extrait De Romarin).","en:gluten,en:milk,en:mustard,en:sesame-seeds",4.0,https://images.openfoodfacts.org/images/products/322/982/018/1950/front_fr.127.400.jpg,5.0,2.0
7613035530799,NESQUIK Moins de Sucres,"Nestlé,Nesquik","Boissons et préparations de boissons,Cacao et dérivés,Préparations pour boissons,Cacaos et chocolats en poudre,Boissons instantanées,Cacaos en poudre,Chocolats en poudre,en:boissons-et-préparations-de-boissons,en:boissons-instantanées,en:cacao-et-dérivés,en:cacaos-en-poudre,en:cacaos-et-chocolats-en-poudre,en:préparations-pour-boissons",c,4.0,a-plus,,,,,,,,,"Cacao maigre en poudre (28%)(4), fibres solubles de maïs, sucres, farine d'AVOINE(5), émulsifiant (lécithine de SOJA), arômes naturels, vitamines (C, D), cannelle., (4)Bilan massique certifié Rainforest Alliance www.ra.org/fr (5)Sans gluten",en:soybeans,1.0,https://images.openfoodfacts.org/images/products/761/303/553/0799/front_en.199.400.jpg,3.0,
7622210995087,180G C OR NOIR NOISETTE,"Côte D’Or, Mondelez","Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats aux noisettes,Chocolats noirs aux noisettes,Chocolats noirs extra fin",e,4.0,e,569.0,39.0,16.0,43.0,40.0,7.8,7.3,0.01,"Sucre, pâte de cacao, NOISETTES (24%), beurre de cacao, BEURRE concentré, émulsifiant (lécithines de SOJA), arôme naturel de vanille, LAIT écrémé en poudre.","en:milk,en:nuts,en:soybeans",1.0,https://images.openfoodfacts.org/images/products/762/221/099/5087/front_fr.242.400.jpg,5.0,5.0
3033710065783,Le Choco,"Nestlé, Le chocolat","Beverages, Breakfasts, Cocoa and its products, Hot beverages, Cocoa and chocolate powders, Instant beverages, Non-alcoholic beverages, Cocoa powders, Chocolate-powders, Cocoa powder for beverages with sugar, en:instant-chocolate-powders",d,4.0,d,398.0,7.9,4.2,70.4,65.8,9.1,6.8,0.12,"Chocolat en poudre 98% (sucre, cacao), émulsifiant : lécithine de SOJA, arôme naturel, cannelle,",en:soybeans,1.0,https://images.openfoodfacts.org/images/products/303/371/006/5783/front_fr.273.400.jpg,4.0,4.0
3251490307002,Goûter pépites de chocolat,Gerblé,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,fr:Biscuit aux céréales et pépites de chocolat,fr:Goûter pépites de chocolat",d,4.0,c,452.0,16.8,3.37,62.5,21.2,5.77,9.62,0.27,"Farine de blé 52%, pépites de chocolat 14,6% (pâte de cacao, sucre, beurre de cacao, émulsifiant: lécithines de soja), sucre de canne roux, huile de colza, farine de maïs, fibre de blé,  dextrose, arôme naturel, calcium, magnésium, poudre à lever (carbonates d'ammonium),sel de mer, protéines de lait, amidon de blé, vitamines B1, vitamines B5, vitamines B9, vitamines PP, vitamines E.","en:gluten,en:milk,en:soybeans",2.0,https://images.openfoodfacts.org/images/products/325/149/030/7002/front_fr.96.400.jpg,4.0,3.0
3229820769165,Muesli avoine chocolat bio,Bjorg,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Mueslis, Mueslis with chocolate",a,4.0,a,390.0,9.6,3.8,59.0,8.7,10.0,12.0,0.1,"Flocons d'avoine* complète 35%, Flocons croustillants d'avoine* 33% (avoine complète, miel*), Flocons de blé* complet, Pétales de maïs au chocolat* 7% [pétales de maïs* (maïs*, sucre de canne* brut, sel de mer), sucre de canne* brut, beurre de cacao*, pâte de cacao*, lait* entier en poudre, agent d'enrobage : gomme arabique], Chocolat noir* 7% (pâte de cacao*, sucre de canne* brut, beurre de cacao*), Flocons d'épeautre* complet (blé), Billettes au cacao* (farine de blé*, sucre de canne* brut, farine d'avoine*, poudre de cacao* maigre, farine de malt d'orge*).","en:gluten,en:milk",1.0,https://images.openfoodfacts.org/images/products/322/982/076/9165/front_en.148.400.jpg,1.0,1.0
3033710065967,NESQUIK Cacao,"Nestlé, Nesquik","Boissons et préparations de boissons, Boissons, Cacao et dérivés, Préparations pour boissons, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre, Chocolats en poudre, Poudre maltée cacaotée",d,4.0,c,386.0,3.6,1.6,78.9,75.1,7.7,5.1,0.41,"Sucre, cacao maigre en poudre 23%*, émulsifiant : lécithine de SOJA, sel, vitamines : C, D, arôme naturel, cannelle. *Bilan massique certifié Rainforest Alliance www.ra.org/fr",en:soybeans,1.0,https://images.openfoodfacts.org/images/products/303/371/006/5967/front_en.472.400.jpg,4.0,3.0
7622201809638,Napolitain l'Original,"LU, Mondelez, Mondelez International","Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Génoises en tranches fourrées",e,4.0,unknown,430.0,19.7,8.67,56.7,32.0,2.0,4.33,1.2,"Farine de blé, Sucre, Huile de palme, Sirop de glucose-fructose, Œufs, Chocolat en poudre (Sucre, Poudre de cacao), Stabilisants (Glycérol, Sorbitols), Lactosérum en poudre (de Lait), Alcool, Sirop de glucose, Cacao maigre en poudre, Poudres à lever (Carbonates d'ammonium, Diphosphates, Carbonates de sodium), Huile de colza, Graisse de karité, Sel, Arômes, Amidon, Émulsifiants (E472b, E472a, Lécithines de soja, E471), Lait écrémé en poudre, colorant (E160a), Épaississant (Gomme xanthane), Beurre concentré, Correcteurs d'acidité (Citrates de sodium, Acide citrique), Conservateur (Sorbate de potassium)","en:eggs,en:gluten,en:milk,en:soybeans",14.0,https://images.openfoodfacts.org/images/products/762/220/180/9638/front_en.118.400.jpg,5.0,
8445290133403,Nesquik,"Nestlé,Nesquik","Boissons et préparations de boissons,Boissons,Petit-déjeuners,Cacao et dérivés,Préparations pour boissons,Cacaos et chocolats en poudre,Boissons instantanées,Chocolats en poudre",d,4.0,c,386.0,3.6,1.6,78.9,75.1,7.7,5.1,0.41,"Sucre, cacao maigre en poudre* (23%), émulsifiant : lécithine de SOJA, sel, vitamines (C, D), arôme naturel, cannelle. *Bilan massique certifié Rainforest Alliance www.ra.org/fr",en:soybeans,1.0,https://images.openfoodfacts.org/images/products/844/529/013/3403/front_fr.129.400.jpg,4.0,3.0
